package_name,version,timestamp,total_risks_found,risk_types,severities,categories,max_severity,raw_output
@semantic-release/github,9.0.7,2026-01-10T17:34:29.512317,11,potential_dependency_confusion;potential_dependency_confusion;potential_dependency_confusion;potential_dependency_confusion;potential_dependency_confusion;potential_dependency_confusion;potential_dependency_confusion;potential_dependency_confusion;potential_dependency_confusion;potential_dependency_confusion;potential_dependency_confusion,medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium,supply_chain_attack;supply_chain_attack;supply_chain_attack;supply_chain_attack;supply_chain_attack;supply_chain_attack;supply_chain_attack;supply_chain_attack;supply_chain_attack;supply_chain_attack;supply_chain_attack,medium,"[{""risk_type"": ""potential_dependency_confusion"", ""severity"": ""medium"", ""evidence"": ""Scoped package '@semantic-release/github' depends on non-scoped package 'aggregate-error'"", ""confidence"": 0.5, ""category"": ""supply_chain_attack""}, {""risk_type"": ""potential_dependency_confusion"", ""severity"": ""medium"", ""evidence"": ""Scoped package '@semantic-release/github' depends on non-scoped package 'debug'"", ""confidence"": 0.5, ""category"": ""supply_chain_attack""}, {""risk_type"": ""potential_dependency_confusion"", ""severity"": ""medium"", ""evidence"": ""Scoped package '@semantic-release/github' depends on non-scoped package 'dir-glob'"", ""confidence"": 0.5, ""category"": ""supply_chain_attack""}, {""risk_type"": ""potential_dependency_confusion"", ""severity"": ""medium"", ""evidence"": ""Scoped package '@semantic-release/github' depends on non-scoped package 'globby'"", ""confidence"": 0.5, ""category"": ""supply_chain_attack""}, {""risk_type"": ""potential_dependency_confusion"", ""severity"": ""medium"", ""evidence"": ""Scoped package '@semantic-release/github' depends on non-scoped package 'http-proxy-agent'"", ""confidence"": 0.5, ""category"": ""supply_chain_attack""}, {""risk_type"": ""potential_dependency_confusion"", ""severity"": ""medium"", ""evidence"": ""Scoped package '@semantic-release/github' depends on non-scoped package 'https-proxy-agent'"", ""confidence"": 0.5, ""category"": ""supply_chain_attack""}, {""risk_type"": ""potential_dependency_confusion"", ""severity"": ""medium"", ""evidence"": ""Scoped package '@semantic-release/github' depends on non-scoped package 'issue-parser'"", ""confidence"": 0.5, ""category"": ""supply_chain_attack""}, {""risk_type"": ""potential_dependency_confusion"", ""severity"": ""medium"", ""evidence"": ""Scoped package '@semantic-release/github' depends on non-scoped package 'lodash-es'"", ""confidence"": 0.5, ""category"": ""supply_chain_attack""}, {""risk_type"": ""potential_dependency_confusion"", ""severity"": ""medium"", ""evidence"": ""Scoped package '@semantic-release/github' depends on non-scoped package 'mime'"", ""confidence"": 0.5, ""category"": ""supply_chain_attack""}, {""risk_type"": ""potential_dependency_confusion"", ""severity"": ""medium"", ""evidence"": ""Scoped package '@semantic-release/github' depends on non-scoped package 'p-filter'"", ""confidence"": 0.5, ""category"": ""supply_chain_attack""}, {""risk_type"": ""potential_dependency_confusion"", ""severity"": ""medium"", ""evidence"": ""Scoped package '@semantic-release/github' depends on non-scoped package 'url-join'"", ""confidence"": 0.5, ""category"": ""supply_chain_attack""}]"
@sendgrid/client,7.7.0,2026-01-10T17:34:29.521749,1,potential_dependency_confusion,medium,supply_chain_attack,medium,"[{""risk_type"": ""potential_dependency_confusion"", ""severity"": ""medium"", ""evidence"": ""Scoped package '@sendgrid/client' depends on non-scoped package 'axios'"", ""confidence"": 0.5, ""category"": ""supply_chain_attack""}]"
@sendgrid/helpers,7.7.0,2026-01-10T17:34:29.524412,1,potential_dependency_confusion,medium,supply_chain_attack,medium,"[{""risk_type"": ""potential_dependency_confusion"", ""severity"": ""medium"", ""evidence"": ""Scoped package '@sendgrid/helpers' depends on non-scoped package 'deepmerge'"", ""confidence"": 0.5, ""category"": ""supply_chain_attack""}]"
@sendgrid/mail,7.7.0,2026-01-10T17:34:29.524412,0,,,[],none,[]
@sentry/browser,7.70.0,2026-01-10T17:34:29.528849,1,potential_dependency_confusion,medium,supply_chain_attack,medium,"[{""risk_type"": ""potential_dependency_confusion"", ""severity"": ""medium"", ""evidence"": ""Scoped package '@sentry/browser' depends on non-scoped package 'tslib'"", ""confidence"": 0.5, ""category"": ""supply_chain_attack""}]"
@sentry/node,7.70.0,2026-01-10T17:34:29.530343,4,potential_dependency_confusion;potential_dependency_confusion;potential_dependency_confusion;potential_dependency_confusion,medium;medium;medium;medium,supply_chain_attack;supply_chain_attack;supply_chain_attack;supply_chain_attack,medium,"[{""risk_type"": ""potential_dependency_confusion"", ""severity"": ""medium"", ""evidence"": ""Scoped package '@sentry/node' depends on non-scoped package 'cookie'"", ""confidence"": 0.5, ""category"": ""supply_chain_attack""}, {""risk_type"": ""potential_dependency_confusion"", ""severity"": ""medium"", ""evidence"": ""Scoped package '@sentry/node' depends on non-scoped package 'https-proxy-agent'"", ""confidence"": 0.5, ""category"": ""supply_chain_attack""}, {""risk_type"": ""potential_dependency_confusion"", ""severity"": ""medium"", ""evidence"": ""Scoped package '@sentry/node' depends on non-scoped package 'lru_map'"", ""confidence"": 0.5, ""category"": ""supply_chain_attack""}, {""risk_type"": ""potential_dependency_confusion"", ""severity"": ""medium"", ""evidence"": ""Scoped package '@sentry/node' depends on non-scoped package 'tslib'"", ""confidence"": 0.5, ""category"": ""supply_chain_attack""}]"
@sentry/tracing,7.70.0,2026-01-10T17:34:29.530343,0,,,[],none,[]
@sentry/types,7.70.0,2026-01-10T17:34:29.536105,0,,,[],none,[]
@sentry/utils,7.70.0,2026-01-10T17:34:29.539081,1,potential_dependency_confusion,medium,supply_chain_attack,medium,"[{""risk_type"": ""potential_dependency_confusion"", ""severity"": ""medium"", ""evidence"": ""Scoped package '@sentry/utils' depends on non-scoped package 'tslib'"", ""confidence"": 0.5, ""category"": ""supply_chain_attack""}]"
@sideway/address,5.0.0,2026-01-10T17:34:29.542852,0,,,[],none,[]
@sideway/formula,3.0.1,2026-01-10T17:34:29.545254,0,,,[],none,[]
@sideway/pinpoint,2.0.0,2026-01-10T17:34:29.548880,0,,,[],none,[]
@sinclair/typebox,0.31.15,2026-01-10T17:34:29.557001,1,obfuscated_code,high,obfuscation,high,"[{""risk_type"": ""obfuscated_code"", ""severity"": ""high"", ""evidence"": ""Obfuscation pattern 'IIFE obfuscation wrapper' found 3 times."", ""confidence"": 0.5, ""category"": ""obfuscation""}]"
@sindresorhus/is,6.0.0,2026-01-10T17:34:29.568175,0,,,[],none,[]
@sinonjs/commons,3.0.0,2026-01-10T17:34:29.570398,1,potential_dependency_confusion,medium,supply_chain_attack,medium,"[{""risk_type"": ""potential_dependency_confusion"", ""severity"": ""medium"", ""evidence"": ""Scoped package '@sinonjs/commons' depends on non-scoped package 'type-detect'"", ""confidence"": 0.5, ""category"": ""supply_chain_attack""}]"
@sinonjs/fake-timers,11.1.0,2026-01-10T17:34:29.571852,2,hardcoded_urls;obfuscated_code,high;high,network_exfiltration;obfuscation,high,"[{""risk_type"": ""hardcoded_urls"", ""severity"": ""high"", ""evidence"": ""Found 1 non-standard URLs: ['https://heycam.github.io/webidl/#abstract-opdef-converttoint']"", ""confidence"": 0.7, ""category"": ""network_exfiltration""}, {""risk_type"": ""obfuscated_code"", ""severity"": ""high"", ""evidence"": ""Obfuscation pattern 'IIFE obfuscation wrapper' found 1 times."", ""confidence"": 0.5, ""category"": ""obfuscation""}]"
@sinonjs/samsam,8.0.0,2026-01-10T17:34:29.584237,2,potential_dependency_confusion;potential_dependency_confusion,medium;medium,supply_chain_attack;supply_chain_attack,medium,"[{""risk_type"": ""potential_dependency_confusion"", ""severity"": ""medium"", ""evidence"": ""Scoped package '@sinonjs/samsam' depends on non-scoped package 'lodash.get'"", ""confidence"": 0.5, ""category"": ""supply_chain_attack""}, {""risk_type"": ""potential_dependency_confusion"", ""severity"": ""medium"", ""evidence"": ""Scoped package '@sinonjs/samsam' depends on non-scoped package 'type-detect'"", ""confidence"": 0.5, ""category"": ""supply_chain_attack""}]"
@solana/web3.js,1.78.5,2026-01-10T17:34:29.675591,15,potential_dependency_confusion;potential_dependency_confusion;potential_dependency_confusion;potential_dependency_confusion;potential_dependency_confusion;potential_dependency_confusion;potential_dependency_confusion;potential_dependency_confusion;potential_dependency_confusion;potential_dependency_confusion;potential_dependency_confusion;hardcoded_urls;obfuscated_code;obfuscated_code;obfuscated_code,medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;medium;high;high;high;high,supply_chain_attack;supply_chain_attack;supply_chain_attack;supply_chain_attack;supply_chain_attack;supply_chain_attack;supply_chain_attack;supply_chain_attack;supply_chain_attack;supply_chain_attack;supply_chain_attack;network_exfiltration;obfuscation;obfuscation;obfuscation,medium,"[{""risk_type"": ""potential_dependency_confusion"", ""severity"": ""medium"", ""evidence"": ""Scoped package '@solana/web3.js' depends on non-scoped package 'agentkeepalive'"", ""confidence"": 0.5, ""category"": ""supply_chain_attack""}, {""risk_type"": ""potential_dependency_confusion"", ""severity"": ""medium"", ""evidence"": ""Scoped package '@solana/web3.js' depends on non-scoped package 'bigint-buffer'"", ""confidence"": 0.5, ""category"": ""supply_chain_attack""}, {""risk_type"": ""potential_dependency_confusion"", ""severity"": ""medium"", ""evidence"": ""Scoped package '@solana/web3.js' depends on non-scoped package 'bn.js'"", ""confidence"": 0.5, ""category"": ""supply_chain_attack""}, {""risk_type"": ""potential_dependency_confusion"", ""severity"": ""medium"", ""evidence"": ""Scoped package '@solana/web3.js' depends on non-scoped package 'borsh'"", ""confidence"": 0.5, ""category"": ""supply_chain_attack""}, {""risk_type"": ""potential_dependency_confusion"", ""severity"": ""medium"", ""evidence"": ""Scoped package '@solana/web3.js' depends on non-scoped package 'bs58'"", ""confidence"": 0.5, ""category"": ""supply_chain_attack""}, {""risk_type"": ""potential_dependency_confusion"", ""severity"": ""medium"", ""evidence"": ""Scoped package '@solana/web3.js' depends on non-scoped package 'buffer'"", ""confidence"": 0.5, ""category"": ""supply_chain_attack""}, {""risk_type"": ""potential_dependency_confusion"", ""severity"": ""medium"", ""evidence"": ""Scoped package '@solana/web3.js' depends on non-scoped package 'fast-stable-stringify'"", ""confidence"": 0.5, ""category"": ""supply_chain_attack""}, {""risk_type"": ""potential_dependency_confusion"", ""severity"": ""medium"", ""evidence"": ""Scoped package '@solana/web3.js' depends on non-scoped package 'jayson'"", ""confidence"": 0.5, ""category"": ""supply_chain_attack""}, {""risk_type"": ""potential_dependency_confusion"", ""severity"": ""medium"", ""evidence"": ""Scoped package '@solana/web3.js' depends on non-scoped package 'node-fetch'"", ""confidence"": 0.5, ""category"": ""supply_chain_attack""}, {""risk_type"": ""potential_dependency_confusion"", ""severity"": ""medium"", ""evidence"": ""Scoped package '@solana/web3.js' depends on non-scoped package 'rpc-websockets'"", ""confidence"": 0.5, ""category"": ""supply_chain_attack""}, {""risk_type"": ""potential_dependency_confusion"", ""severity"": ""medium"", ""evidence"": ""Scoped package '@solana/web3.js' depends on non-scoped package 'superstruct'"", ""confidence"": 0.5, ""category"": ""supply_chain_attack""}, {""risk_type"": ""hardcoded_urls"", ""severity"": ""high"", ""evidence"": ""Found 22 non-standard URLs: ['https://blog.mozilla.org/warner/2011/11/29/ed25519-keys/', 'https://blog.mozilla.org/warner/2011/11/29/ed25519-keys/', 'http://stackoverflow.com/a/16459606/376773', 'http://stackoverflow.com/a/398120/376773', 'https://developer.mozilla.org/en-US/docs/Tools/Web_Console#Styling_messages', 'https://medium.com/ssense-tech/reduce-networking-errors-in-nodejs-23b4eb9f2d83', 'http://blog.caustik.com/2012/04/08/scaling-node-js-to-100k-concurrent-connections/', 'https://fengmk2.com/benchmark/nagle-algorithm-delayed-ack-mock.html', 'https://nodejs.org/dist/latest-v10.x/docs/api/net.html#net_socket_settimeout_timeout_callback', 'https://docs.solana.com/terminology#epoch)', 'https://bargsten.org/jsts/enums/', 'https://docs.solana.com/implemented-proposals/ed_overview)', 'https://docs.solana.com/terminology#leader-schedule)', 'https://api.testnet.solana.com', 'https://docs.rs/solana-stake-program/latest/solana_stake_program/stake_state/enum.StakeState.html', 'https://docs.rs/solana-vote-program/1.9.5/solana_vote_program/vote_state/struct.VoteState.html#method.size_of', 'http://api.devnet.solana.com', 'http://api.testnet.solana.com', 'http://api.mainnet-beta.solana.com/', 'https://api.devnet.solana.com', 'https://api.testnet.solana.com', 'https://api.mainnet-beta.solana.com/']"", ""confidence"": 0.7, ""category"": ""network_exfiltration""}, {""risk_type"": ""obfuscated_code"", ""severity"": ""high"", ""evidence"": ""Obfuscation pattern 'Base64 Buffer' found 1 times."", ""confidence"": 0.7, ""category"": ""obfuscation""}, {""risk_type"": ""obfuscated_code"", ""severity"": ""high"", ""evidence"": ""Obfuscation pattern 'Hex escape sequences' found 10 times."", ""confidence"": 0.8, ""category"": ""obfuscation""}, {""risk_type"": ""obfuscated_code"", ""severity"": ""high"", ""evidence"": ""Obfuscation pattern 'Unicode escape sequences' found 3 times."", ""confidence"": 0.7, ""category"": ""obfuscation""}]"
@stdlib/math-base-assert-is-nan,0.1.0,2026-01-10T17:34:29.681734,0,,,[],none,[]
@stdlib/types,0.1.0,2026-01-10T17:34:29.681734,0,,,[],none,[]
@stdlib/utils-define-nonenumerable-read-only-property,0.1.0,2026-01-10T17:34:29.681734,0,,,[],none,[]
@stencil/core,4.3.0,2026-01-10T17:34:29.681734,1,executable_binary,medium,system_capability,medium,"[{""risk_type"": ""executable_binary"", ""severity"": ""medium"", ""evidence"": ""Package defines 'bin' scripts which may execute arbitrary code"", ""confidence"": 0.6, ""category"": ""system_capability""}]"
@storybook/addon-actions,7.4.4,2026-01-10T17:34:29.688848,8,potential_dependency_confusion;potential_dependency_confusion;potential_dependency_confusion;potential_dependency_confusion;potential_dependency_confusion;potential_dependency_confusion;potential_dependency_confusion;potential_dependency_confusion,medium;medium;medium;medium;medium;medium;medium;medium,supply_chain_attack;supply_chain_attack;supply_chain_attack;supply_chain_attack;supply_chain_attack;supply_chain_attack;supply_chain_attack;supply_chain_attack,medium,"[{""risk_type"": ""potential_dependency_confusion"", ""severity"": ""medium"", ""evidence"": ""Scoped package '@storybook/addon-actions' depends on non-scoped package 'dequal'"", ""confidence"": 0.5, ""category"": ""supply_chain_attack""}, {""risk_type"": ""potential_dependency_confusion"", ""severity"": ""medium"", ""evidence"": ""Scoped package '@storybook/addon-actions' depends on non-scoped package 'lodash'"", ""confidence"": 0.5, ""category"": ""supply_chain_attack""}, {""risk_type"": ""potential_dependency_confusion"", ""severity"": ""medium"", ""evidence"": ""Scoped package '@storybook/addon-actions' depends on non-scoped package 'polished'"", ""confidence"": 0.5, ""category"": ""supply_chain_attack""}, {""risk_type"": ""potential_dependency_confusion"", ""severity"": ""medium"", ""evidence"": ""Scoped package '@storybook/addon-actions' depends on non-scoped package 'prop-types'"", ""confidence"": 0.5, ""category"": ""supply_chain_attack""}, {""risk_type"": ""potential_dependency_confusion"", ""severity"": ""medium"", ""evidence"": ""Scoped package '@storybook/addon-actions' depends on non-scoped package 'react-inspector'"", ""confidence"": 0.5, ""category"": ""supply_chain_attack""}, {""risk_type"": ""potential_dependency_confusion"", ""severity"": ""medium"", ""evidence"": ""Scoped package '@storybook/addon-actions' depends on non-scoped package 'telejson'"", ""confidence"": 0.5, ""category"": ""supply_chain_attack""}, {""risk_type"": ""potential_dependency_confusion"", ""severity"": ""medium"", ""evidence"": ""Scoped package '@storybook/addon-actions' depends on non-scoped package 'ts-dedent'"", ""confidence"": 0.5, ""category"": ""supply_chain_attack""}, {""risk_type"": ""potential_dependency_confusion"", ""severity"": ""medium"", ""evidence"": ""Scoped package '@storybook/addon-actions' depends on non-scoped package 'uuid'"", ""confidence"": 0.5, ""category"": ""supply_chain_attack""}]"
